Vuln ID|Summary|Published Date|CVSS Severity|Link
CVE-2024-26676|"In the Linux kernel, the following vulnerability has been resolved:af_unix: Call kfree_skb() for dead unix_(sk)->oob_skb in GC.syzbot reported a warning [0] in __unix_gc() with a repro, whichcreates a socketpair and sends one socket's fd to itself using thepeer.  socketpair(AF_UNIX, SOCK_STREAM, 0, [3, 4]) = 0  sendmsg(4, {msg_name=NULL, msg_namelen=0, msg_iov=[{iov_base=""\360"", iov_len=1}],          msg_iovlen=1, msg_control=[{cmsg_len=20, cmsg_level=SOL_SOCKET,                                      cmsg_type=SCM_RIGHTS, cmsg_data=[3]}],          msg_controllen=24, msg_flags=0}, MSG_OOB|MSG_PROBE|MSG_DONTWAIT|MSG_ZEROCOPY) = 1This forms a self-cyclic reference that GC should finally untanglebut does not due to lack of MSG_OOB handling, resulting in memoryleak.Recently, commit 11498715f266 (""af_unix: Remove io_uring code forGC."") removed io_uring's dead code in GC and revealed the problem.The code was executed at the final stage of GC and unconditionallymoved all GC candidates from gc_candidates to gc_inflight_list.That papered over the reported problem by always making the followingWARN_ON_ONCE(!list_empty(&gc_candidates)) false.The problem has been there since commit 2aab4b969002 (""af_unix: fixstruct pid leaks in OOB support"") added full scm support for MSG_OOBwhile fixing another bug.To fix this problem, we must call kfree_skb() for unix_sk(sk)->oob_skbif the socket still exists in gc_candidates after purging collected skb.Then, we need to set NULL to oob_skb before calling kfree_skb() becauseit calls last fput() and triggers unix_release_sock(), where we callduplicate kfree_skb(u->oob_skb) if not NULL.Note that the leaked socket remained being linked to a global list, sokmemleak also could not detect it.  We need to check /proc/net/protocolto notice the unfreed socket.[0]:WARNING: CPU: 0 PID: 2863 at net/unix/garbage.c:345 __unix_gc+0xc74/0xe80 net/unix/garbage.c:345Modules linked in:CPU: 0 PID: 2863 Comm: kworker/u4:11 Not tainted 6.8.0-rc1-syzkaller-00583-g1701940b1a02 #0Hardware name: Google Google Compute Engine/Google Compute Engine, BIOS Google 01/25/2024Workqueue: events_unbound __unix_gcRIP: 0010:__unix_gc+0xc74/0xe80 net/unix/garbage.c:345Code: 8b 5c 24 50 e9 86 f8 ff ff e8 f8 e4 22 f8 31 d2 48 c7 c6 30 6a 69 89 4c 89 ef e8 97 ef ff ff e9 80 f9 ff ff e8 dd e4 22 f8 90 <0f> 0b 90 e9 7b fd ff ff 48 89 df e8 5c e7 7c f8 e9 d3 f8 ff ff e8RSP: 0018:ffffc9000b03fba0 EFLAGS: 00010293RAX: 0000000000000000 RBX: ffffc9000b03fc10 RCX: ffffffff816c493eRDX: ffff88802c02d940 RSI: ffffffff896982f3 RDI: ffffc9000b03fb30RBP: ffffc9000b03fce0 R08: 0000000000000001 R09: fffff52001607f66R10: 0000000000000003 R11: 0000000000000002 R12: dffffc0000000000R13: ffffc9000b03fc10 R14: ffffc9000b03fc10 R15: 0000000000000001FS:  0000000000000000(0000) GS:ffff8880b9400000(0000) knlGS:0000000000000000CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033CR2: 00005559c8677a60 CR3: 000000000d57a000 CR4: 00000000003506f0DR0: 0000000000000000 DR1: 0000000000000000 DR2: 0000000000000000DR3: 0000000000000000 DR6: 00000000fffe0ff0 DR7: 0000000000000400Call Trace: <TASK> process_one_work+0x889/0x15e0 kernel/workqueue.c:2633 process_scheduled_works kernel/workqueue.c:2706 [inline] worker_thread+0x8b9/0x12a0 kernel/workqueue.c:2787 kthread+0x2c6/0x3b0 kernel/kthread.c:388 ret_from_fork+0x45/0x80 arch/x86/kernel/process.c:147 ret_from_fork_asm+0x1b/0x30 arch/x86/entry/entry_64.S:242 </TASK>"|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26676
CVE-2024-26677|In the Linux kernel, the following vulnerability has been resolved:rxrpc: Fix delayed ACKs to not set the reference serial numberFix the construction of delayed ACKs to not set the reference serial numberas they can't be used as an RTT reference.|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26677
CVE-2024-26678|In the Linux kernel, the following vulnerability has been resolved:x86/efistub: Use 1:1 file:memory mapping for PE/COFF .compat sectionThe .compat section is a dummy PE section that contains the address ofthe 32-bit entrypoint of the 64-bit kernel image if it is bootable from32-bit firmware (i.e., CONFIG_EFI_MIXED=y)This section is only 8 bytes in size and is only referenced from theloader, and so it is placed at the end of the memory view of the image,to avoid the need for padding it to 4k, which is required for sectionsappearing in the middle of the image.Unfortunately, this violates the PE/COFF spec, and even if most EFIloaders will work correctly (including the Tianocore referenceimplementation), PE loaders do exist that reject such images, on thebasis that both the file and memory views of the file contents should bedescribed by the section headers in a monotonically increasing mannerwithout leaving any gaps.So reorganize the sections to avoid this issue. This results in a slightpadding overhead (< 4k) which can be avoided if desired by disablingCONFIG_EFI_MIXED (which is only needed in rare cases these days)|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26678
CVE-2024-26679|In the Linux kernel, the following vulnerability has been resolved:inet: read sk->sk_family once in inet_recv_error()inet_recv_error() is called without holding the socket lock.IPv6 socket could mutate to IPv4 with IPV6_ADDRFORMsocket option and trigger a KCSAN warning.|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26679
CVE-2024-2668|A vulnerability has been found in Campcodes Online Job Finder System 1.0 and classified as critical. This vulnerability affects unknown code of the file /admin/vacancy/controller.php. The manipulation of the argument id/CATEGORY leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-257368.|March 19, 2024; 10:15:08 PM -0400|V3.x:(not available) V2.0:(not available)  (None)|https://nvd.nist.gov/vuln/detail/CVE-2024-2668
CVE-2024-26680|In the Linux kernel, the following vulnerability has been resolved:net: atlantic: Fix DMA mapping for PTP hwts ringFunction aq_ring_hwts_rx_alloc() maps extra AQ_CFG_RXDS_DEF bytesfor PTP HWTS ring but then generic aq_ring_free() does not take thisinto account.Create and use a specific function to free HWTS ring to fix thisissue.Trace:[  215.351607] ------------[ cut here ]------------[  215.351612] DMA-API: atlantic 0000:4b:00.0: device driver frees DMA memory with different size [device address=0x00000000fbdd0000] [map size=34816 bytes] [unmap size=32768 bytes][  215.351635] WARNING: CPU: 33 PID: 10759 at kernel/dma/debug.c:988 check_unmap+0xa6f/0x2360...[  215.581176] Call Trace:[  215.583632]  <TASK>[  215.585745]  ? show_trace_log_lvl+0x1c4/0x2df[  215.590114]  ? show_trace_log_lvl+0x1c4/0x2df[  215.594497]  ? debug_dma_free_coherent+0x196/0x210[  215.599305]  ? check_unmap+0xa6f/0x2360[  215.603147]  ? __warn+0xca/0x1d0[  215.606391]  ? check_unmap+0xa6f/0x2360[  215.610237]  ? report_bug+0x1ef/0x370[  215.613921]  ? handle_bug+0x3c/0x70[  215.617423]  ? exc_invalid_op+0x14/0x50[  215.621269]  ? asm_exc_invalid_op+0x16/0x20[  215.625480]  ? check_unmap+0xa6f/0x2360[  215.629331]  ? mark_lock.part.0+0xca/0xa40[  215.633445]  debug_dma_free_coherent+0x196/0x210[  215.638079]  ? __pfx_debug_dma_free_coherent+0x10/0x10[  215.643242]  ? slab_free_freelist_hook+0x11d/0x1d0[  215.648060]  dma_free_attrs+0x6d/0x130[  215.651834]  aq_ring_free+0x193/0x290 [atlantic][  215.656487]  aq_ptp_ring_free+0x67/0x110 [atlantic]...[  216.127540] ---[ end trace 6467e5964dd2640b ]---[  216.132160] DMA-API: Mapped at:[  216.132162]  debug_dma_alloc_coherent+0x66/0x2f0[  216.132165]  dma_alloc_attrs+0xf5/0x1b0[  216.132168]  aq_ring_hwts_rx_alloc+0x150/0x1f0 [atlantic][  216.132193]  aq_ptp_ring_alloc+0x1bb/0x540 [atlantic][  216.132213]  aq_nic_init+0x4a1/0x760 [atlantic]|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26680
CVE-2024-26681|In the Linux kernel, the following vulnerability has been resolved:netdevsim: avoid potential loop in nsim_dev_trap_report_work()Many syzbot reports include the following trace [1]If nsim_dev_trap_report_work() can not grab the mutex,it should rearm itself at least one jiffie later.[1]Sending NMI from CPU 1 to CPUs 0:NMI backtrace for cpu 0CPU: 0 PID: 32383 Comm: kworker/0:2 Not tainted 6.8.0-rc2-syzkaller-00031-g861c0981648f #0Hardware name: Google Google Compute Engine/Google Compute Engine, BIOS Google 11/17/2023Workqueue: events nsim_dev_trap_report_work RIP: 0010:bytes_is_nonzero mm/kasan/generic.c:89 [inline] RIP: 0010:memory_is_nonzero mm/kasan/generic.c:104 [inline] RIP: 0010:memory_is_poisoned_n mm/kasan/generic.c:129 [inline] RIP: 0010:memory_is_poisoned mm/kasan/generic.c:161 [inline] RIP: 0010:check_region_inline mm/kasan/generic.c:180 [inline] RIP: 0010:kasan_check_range+0x101/0x190 mm/kasan/generic.c:189Code: 07 49 39 d1 75 0a 45 3a 11 b8 01 00 00 00 7c 0b 44 89 c2 e8 21 ed ff ff 83 f0 01 5b 5d 41 5c c3 48 85 d2 74 4f 48 01 ea eb 09 <48> 83 c0 01 48 39 d0 74 41 80 38 00 74 f2 eb b6 41 bc 08 00 00 00RSP: 0018:ffffc90012dcf998 EFLAGS: 00000046RAX: fffffbfff258af1e RBX: fffffbfff258af1f RCX: ffffffff8168eda3RDX: fffffbfff258af1f RSI: 0000000000000004 RDI: ffffffff92c578f0RBP: fffffbfff258af1e R08: 0000000000000000 R09: fffffbfff258af1eR10: ffffffff92c578f3 R11: ffffffff8acbcbc0 R12: 0000000000000002R13: ffff88806db38400 R14: 1ffff920025b9f42 R15: ffffffff92c578e8FS:  0000000000000000(0000) GS:ffff8880b9800000(0000) knlGS:0000000000000000CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033CR2: 000000c00994e078 CR3: 000000002c250000 CR4: 00000000003506f0DR0: 0000000000000000 DR1: 0000000000000000 DR2: 0000000000000000DR3: 0000000000000000 DR6: 00000000fffe0ff0 DR7: 0000000000000400Call Trace: <NMI> </NMI> <TASK>  instrument_atomic_read include/linux/instrumented.h:68 [inline]  atomic_read include/linux/atomic/atomic-instrumented.h:32 [inline]  queued_spin_is_locked include/asm-generic/qspinlock.h:57 [inline]  debug_spin_unlock kernel/locking/spinlock_debug.c:101 [inline]  do_raw_spin_unlock+0x53/0x230 kernel/locking/spinlock_debug.c:141  __raw_spin_unlock_irqrestore include/linux/spinlock_api_smp.h:150 [inline]  _raw_spin_unlock_irqrestore+0x22/0x70 kernel/locking/spinlock.c:194  debug_object_activate+0x349/0x540 lib/debugobjects.c:726  debug_work_activate kernel/workqueue.c:578 [inline]  insert_work+0x30/0x230 kernel/workqueue.c:1650  __queue_work+0x62e/0x11d0 kernel/workqueue.c:1802  __queue_delayed_work+0x1bf/0x270 kernel/workqueue.c:1953  queue_delayed_work_on+0x106/0x130 kernel/workqueue.c:1989  queue_delayed_work include/linux/workqueue.h:563 [inline]  schedule_delayed_work include/linux/workqueue.h:677 [inline]  nsim_dev_trap_report_work+0x9c0/0xc80 drivers/net/netdevsim/dev.c:842  process_one_work+0x886/0x15d0 kernel/workqueue.c:2633  process_scheduled_works kernel/workqueue.c:2706 [inline]  worker_thread+0x8b9/0x1290 kernel/workqueue.c:2787  kthread+0x2c6/0x3a0 kernel/kthread.c:388  ret_from_fork+0x45/0x80 arch/x86/kernel/process.c:147  ret_from_fork_asm+0x11/0x20 arch/x86/entry/entry_64.S:242 </TASK>|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26681
CVE-2024-26682|In the Linux kernel, the following vulnerability has been resolved:wifi: mac80211: improve CSA/ECSA connection refusalAs mentioned in the previous commit, we pretty quickly foundthat some APs have ECSA elements stuck in their probe response,so using that to not attempt to connect while CSA is happeningwe never connect to such an AP.Improve this situation by checking more carefully and ignoringthe ECSA if cfg80211 has previously detected the ECSA elementbeing stuck in the probe response.Additionally, allow connecting to an AP that's switching to achannel it's already using, unless it's using quiet mode. Inthis case, we may just have to adjust bandwidth later. If it'sactually switching channels, it's better not to try to connectin the middle of that.|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26682
CVE-2024-26683|"In the Linux kernel, the following vulnerability has been resolved:wifi: cfg80211: detect stuck ECSA element in probe respWe recently added some validation that we don't try toconnect to an AP that is currently in a channel switchprocess, since that might want the channel to be quietor we might not be able to connect in time to hear theswitching in a beacon. This was in commit c09c4f31998b(""wifi: mac80211: don't connect to an AP while it's ina CSA process"").However, we promptly got a report that this caused newconnection failures, and it turns out that the AP thatwe now cannot connect to is permanently advertising anextended channel switch announcement, even with quiet.The AP in question was an Asus RT-AC53, with firmware3.0.0.4.380_10760-g21a5898.As a first step, attempt to detect that we're dealingwith such a situation, so mac80211 can use this later."|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26683
CVE-2024-26684|"In the Linux kernel, the following vulnerability has been resolved:net: stmmac: xgmac: fix handling of DPP safety error for DMA channelsCommit 56e58d6c8a56 (""net: stmmac: Implement Safety Features inXGMAC core"") checks and reports safety errors, but leaves theData Path Parity Errors for each channel in DMA unhandled at all, lead toa storm of interrupt.Fix it by checking and clearing the DMA_DPP_Interrupt_Status register."|April 02, 2024; 3:15:44 AM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26684
CVE-2024-2669|A vulnerability was found in Campcodes Online Job Finder System 1.0 and classified as critical. This issue affects some unknown processing of the file /admin/employee/controller.php of the component GET Parameter Handler. The manipulation of the argument EMPLOYEEID leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-257369 was assigned to this vulnerability.|March 19, 2024; 10:15:09 PM -0400|V3.x:(not available) V2.0:(not available)  (None)|https://nvd.nist.gov/vuln/detail/CVE-2024-2669
CVE-2024-2670|A vulnerability was found in Campcodes Online Job Finder System 1.0. It has been classified as critical. Affected is an unknown function of the file /admin/vacancy/index.php. The manipulation of the argument id leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-257370 is the identifier assigned to this vulnerability.|March 20, 2024; 12:15:11 AM -0400|V3.x:(not available) V2.0:(not available)  (None)|https://nvd.nist.gov/vuln/detail/CVE-2024-2670
CVE-2024-2671|A vulnerability was found in Campcodes Online Job Finder System 1.0. It has been declared as critical. Affected by this vulnerability is an unknown functionality of the file /admin/user/index.php. The manipulation of the argument id leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-257371.|March 20, 2024; 12:15:11 AM -0400|V3.x:(not available) V2.0:(not available)  (None)|https://nvd.nist.gov/vuln/detail/CVE-2024-2671
CVE-2024-2672|A vulnerability was found in Campcodes Online Job Finder System 1.0. It has been rated as critical. Affected by this issue is some unknown functionality of the file /admin/user/controller.php. The manipulation of the argument UESRID leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-257372.|March 20, 2024; 1:15:46 AM -0400|V3.x:(not available) V2.0:(not available)  (None)|https://nvd.nist.gov/vuln/detail/CVE-2024-2672
CVE-2024-26728|In the Linux kernel, the following vulnerability has been resolved:drm/amd/display: fix null-pointer dereference on edid readingUse i2c adapter when there isn't aux_mode in dc_link to fix anull-pointer derefence that happens when runningigt@kms_force_connector_basic in a system with DCN2.1 and HDMI connectordetected as below:[  +0.178146] BUG: kernel NULL pointer dereference, address: 00000000000004c0[  +0.000010] #PF: supervisor read access in kernel mode[  +0.000005] #PF: error_code(0x0000) - not-present page[  +0.000004] PGD 0 P4D 0[  +0.000006] Oops: 0000 [#1] PREEMPT SMP NOPTI[  +0.000006] CPU: 15 PID: 2368 Comm: kms_force_conne Not tainted 6.5.0-asdn+ #152[  +0.000005] Hardware name: HP HP ENVY x360 Convertible 13-ay1xxx/8929, BIOS F.01 07/14/2021[  +0.000004] RIP: 0010:i2c_transfer+0xd/0x100[  +0.000011] Code: ea fc ff ff 66 0f 1f 84 00 00 00 00 00 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 f3 0f 1e fa 0f 1f 44 00 00 41 54 55 53 <48> 8b 47 10 48 89 fb 48 83 38 00 0f 84 b3 00 00 00 83 3d 2f 80 16[  +0.000004] RSP: 0018:ffff9c4f89c0fad0 EFLAGS: 00010246[  +0.000005] RAX: 0000000000000000 RBX: 0000000000000005 RCX: 0000000000000080[  +0.000003] RDX: 0000000000000002 RSI: ffff9c4f89c0fb20 RDI: 00000000000004b0[  +0.000003] RBP: ffff9c4f89c0fb80 R08: 0000000000000080 R09: ffff8d8e0b15b980[  +0.000003] R10: 00000000000380e0 R11: 0000000000000000 R12: 0000000000000080[  +0.000002] R13: 0000000000000002 R14: ffff9c4f89c0fb0e R15: ffff9c4f89c0fb0f[  +0.000004] FS:  00007f9ad2176c40(0000) GS:ffff8d90fe9c0000(0000) knlGS:0000000000000000[  +0.000003] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033[  +0.000004] CR2: 00000000000004c0 CR3: 0000000121bc4000 CR4: 0000000000750ee0[  +0.000003] PKRU: 55555554[  +0.000003] Call Trace:[  +0.000006]  <TASK>[  +0.000006]  ? __die+0x23/0x70[  +0.000011]  ? page_fault_oops+0x17d/0x4c0[  +0.000008]  ? preempt_count_add+0x6e/0xa0[  +0.000008]  ? srso_alias_return_thunk+0x5/0x7f[  +0.000011]  ? exc_page_fault+0x7f/0x180[  +0.000009]  ? asm_exc_page_fault+0x26/0x30[  +0.000013]  ? i2c_transfer+0xd/0x100[  +0.000010]  drm_do_probe_ddc_edid+0xc2/0x140 [drm][  +0.000067]  ? srso_alias_return_thunk+0x5/0x7f[  +0.000006]  ? _drm_do_get_edid+0x97/0x3c0 [drm][  +0.000043]  ? __pfx_drm_do_probe_ddc_edid+0x10/0x10 [drm][  +0.000042]  edid_block_read+0x3b/0xd0 [drm][  +0.000043]  _drm_do_get_edid+0xb6/0x3c0 [drm][  +0.000041]  ? __pfx_drm_do_probe_ddc_edid+0x10/0x10 [drm][  +0.000043]  drm_edid_read_custom+0x37/0xd0 [drm][  +0.000044]  amdgpu_dm_connector_mode_valid+0x129/0x1d0 [amdgpu][  +0.000153]  drm_connector_mode_valid+0x3b/0x60 [drm_kms_helper][  +0.000000]  __drm_helper_update_and_validate+0xfe/0x3c0 [drm_kms_helper][  +0.000000]  ? amdgpu_dm_connector_get_modes+0xb6/0x520 [amdgpu][  +0.000000]  ? srso_alias_return_thunk+0x5/0x7f[  +0.000000]  drm_helper_probe_single_connector_modes+0x2ab/0x540 [drm_kms_helper][  +0.000000]  status_store+0xb2/0x1f0 [drm][  +0.000000]  kernfs_fop_write_iter+0x136/0x1d0[  +0.000000]  vfs_write+0x24d/0x440[  +0.000000]  ksys_write+0x6f/0xf0[  +0.000000]  do_syscall_64+0x60/0xc0[  +0.000000]  ? srso_alias_return_thunk+0x5/0x7f[  +0.000000]  ? syscall_exit_to_user_mode+0x2b/0x40[  +0.000000]  ? srso_alias_return_thunk+0x5/0x7f[  +0.000000]  ? do_syscall_64+0x6c/0xc0[  +0.000000]  ? do_syscall_64+0x6c/0xc0[  +0.000000]  entry_SYSCALL_64_after_hwframe+0x6e/0xd8[  +0.000000] RIP: 0033:0x7f9ad46b4b00[  +0.000000] Code: 40 00 48 8b 15 19 b3 0d 00 f7 d8 64 89 02 48 c7 c0 ff ff ff ff eb b7 0f 1f 00 80 3d e1 3a 0e 00 00 74 17 b8 01 00 00 00 0f 05 <48> 3d 00 f0 ff ff 77 58 c3 0f 1f 80 00 00 00 00 48 83 ec 28 48 89[  +0.000000] RSP: 002b:00007ffcbd3bd6d8 EFLAGS: 00000202 ORIG_RAX: 0000000000000001[  +0.000000] RAX: ffffffffffffffda RBX: 0000000000000000 RCX: 00007f9ad46b4b00[  +0.000000] RDX: 0000000000000002 RSI: 00007f9ad48a7417 RDI: 0000000000000009[  +0.000000] RBP: 0000000000000002 R08---truncated---|April 03, 2024; 1:15:50 PM -0400|"V3.x:(not available) 

V2.0:(not available) (None)"|https://nvd.nist.gov/vuln/detail/CVE-2024-26728
